Unnamed: 0,ID,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
184,185,water,6759.25,6857.95,6917.87,5083.31,402.419,747.673,3926.67,6860.32,,6711.58,905.752,2835.84,1161.95,,,1521.91,5366.31,6727.59,559.764,1513.29,1157.52,5123.76,765.281,700.333,2110.29,1918.26,5815.42
187,188,water,1365.42,,-110.063,,433.535,-1339.77,9.34828,-2050.74,1212.58,905.893,585.092,1041.95,1690.35,,555.054,1694.96,1787.81,1539.28,265.437,1821.72,-827.068,511.177,857.194,499.521,-168.067,-1766.92,-1948.16
190,191,water,2207.14,-293.459,-563.265,,500.609,82.0513,465.889,-2532.49,1584.92,1225.46,343.246,2091.59,1122.63,126.58,583.77,1962.52,,3725.96,4588.86,4105.1,2038.08,416.766,969.591,343.534,2543.56,1223.84,2210.77
191,192,water,1605.16,448.971,-331.348,1185.1,326.883,426.302,1080.9,,878.532,583.855,496.965,1194.01,1555.23,53.0742,540.46,1796.08,2332.89,1899.11,1129.58,1107.02,-235.178,536.29,798.848,512.864,418.68,152.925,-2194.71
192,193,water,1358.57,182.435,-189.004,-181.461,409.667,,751.55,-2011.86,913.433,798.9,,1609.33,1688.27,21.2458,636.98,1544.98,1805.56,-27.4676,463.478,,-896.046,1021.34,683.844,598.205,0,-527.979,-2072.6
194,195,water,1297.28,217.908,-395.951,1361.44,453.637,643.734,508.691,-1175.02,,884.445,,1304.61,1065.14,65.9065,,1630.81,1588.16,-331.24,-9.79124,1483.01,-1494.52,865.886,,612.398,-438.684,760.141,-1565.11
195,196,water,2566.37,2399.54,827.777,2056.65,424.629,1613.95,,2184.15,1497.79,1032.66,375.467,,1712.31,,585.938,1557.76,3373.36,4612.09,3755.65,2808.08,2475.92,375.387,920.603,,1396.78,338.559,170.04
202,203,water,1700.13,2249.58,-1097.82,,369.102,-894.578,605.653,-1089.59,-312.236,1665.11,1875.53,1777.62,2294.9,125.492,460.393,1984.91,1906.35,1555.25,,-405.006,580.007,1043.2,1643.76,307.677,1467.84,665.965,609.409
203,204,water,1139.05,70.3747,,-829.342,387.845,417.987,-1183.95,-1995.38,455.108,-83.7576,679.564,1603.75,1496.73,73.0022,,1565.08,1500.27,-175.864,1425.91,-267.104,-1144.68,-290.672,402.583,696.833,-253.506,782.779,-2745.59
209,210,water,1049.45,119.85,,-1424.1,444.939,441.096,1170.97,-1711.35,613.61,-1842.58,668.698,1307.62,,115.295,1213.7,1756.99,1491.6,-322.445,-202.89,1362.04,,,596.701,621.927,1393.73,-1107.01,-2688.06
210,211,water,1077.57,1657.29,-219.236,-215.935,442.495,457.371,1444.61,-1490.03,153.953,1040.96,460.131,1540.41,1531.64,25.0459,777.313,1508.41,1687.48,456.614,299.202,-1949.81,-651.85,-925.965,634.469,526.851,-329.67,-382.202,-2546.06
211,212,water,3038.62,947.333,1590.4,4746.84,276.432,,385.191,2673.49,2163.44,2109.36,2686.27,3895.35,3046.55,153.507,413.814,2061.81,3058.03,3444.24,2303.25,1719.68,975.165,2469.51,1208.11,352.409,2679.72,,4273.36
212,213,water,1145.8,,-286.832,,443.825,1059.97,510.737,-1828.57,671.734,-1509.77,870.76,1303.73,1421.21,52.838,674.476,1585.22,1544.82,-202.499,158.364,907.266,,1553.58,398.404,485.557,-232.96,,-2640.61
216,217,water,3633.9,3313.04,,1340.16,452.757,374.038,1141.1,4192.97,1982.39,3445.34,637.563,1680.3,986.608,104.094,755.631,1917.87,3477.33,4703.19,1437.43,4886.78,3539.42,3317.81,830.229,586.889,5524.08,1154.49,6129.38
218,219,water,3563.96,3101.13,2955.06,683.416,,515.437,1435.65,875.724,931.872,1230.96,395.029,1401.83,845.14,72.5661,701.781,1469.63,3466.59,3881.78,,2639.62,2698.01,,415.47,,,-1846.33,-1112.77
219,220,water,6385.74,,6477.97,813.235,310.715,781.347,517.544,6533.78,1116.71,973.843,586.391,1974.53,,57.3743,448.545,1692,5135.9,4456.54,3356.9,707.239,5667.78,2886.53,596.36,,6247.64,2482.98,6812.12
221,222,water,4702.11,,3654.54,3656.26,494.57,678.51,777.761,2312.34,,,875.333,3100.27,1688.63,-2.13654,1084.84,1409.22,2922.05,2370.38,1313,2976.31,895.426,3059.78,607.694,523.668,1769.74,1893.06,3776.97
222,223,water,997.963,,-333.547,168.196,377.697,491.816,944.447,,,-2248.66,570.182,,1520.83,,914.95,1732.65,,-93.5588,364.567,1454.55,-1501.65,1008.84,446.86,,728.691,,-2244.71
224,225,water,1095.96,,-296.123,-87.7458,419.038,509.868,639.711,-1212.63,727.117,,493.549,1310.9,1431.49,103.7,706.959,1681.48,1516.23,-194.083,1356.4,1118.73,,1398.27,432.826,600.656,1229.73,-81.3481,-928.839
226,227,water,1237.33,,-359.197,,412.616,,416.478,-1742.75,291.998,1022.88,,1169.78,1181.07,36.7414,539.222,1685.06,1533.95,-220.415,395.144,-1886.2,-1473.51,1030.85,,587.751,-311.046,-74.051,-1304.35
230,231,water,1538.46,-101.106,-1704.15,-243.243,619.195,-308.815,673.868,1927.23,1413.85,756.597,509.733,,1796.15,,,1915.02,,,632.108,225.98,197.802,548.184,,,1604.75,,438.675
231,232,water,,-36.2172,-850.979,2347.42,295.043,-1168.83,893.145,,938.694,1110.17,552.752,1685.4,1952.28,105.902,450.844,1513.67,2119.7,1592.54,640.845,632.817,-755.968,1446.76,740.129,437.56,571.889,803.109,-2027.67
232,233,water,6527.28,6491.36,6291.88,1177.51,487.169,391.502,663.254,6833.92,5469.33,1841.22,,,2930.61,76.0496,554.861,1514.26,5455.99,6238.93,2321.57,3397.38,5693.67,5768.83,567.331,559.874,6273.82,2786.06,7193.27
233,234,water,4168.68,3435.77,,3984.24,398.103,3891.01,377.435,4262.54,3239.96,1134.99,382.972,1142.12,3091.11,104.359,558.593,1634.6,3493.78,3886.25,,3600.93,,507.48,1314.15,440.046,2147.9,1325.06,4467.03
237,238,water,1386.33,1556.05,-106.648,-194.457,408.22,,419.727,-1767.5,,692.97,385.255,,1431.75,102.683,561.76,,1776.56,578.735,188.012,-1958.83,-723.836,593.175,796.311,503.941,914.971,-1158.54,-1953.09
240,241,water,1838.45,750.756,-76.0067,-30.8642,401.677,671.642,-101.682,-1624.44,,-799.88,385.778,2287.52,1056.01,,1107.83,1597.38,2613.51,2217.52,471.454,821.745,1102.05,1270.42,674.284,621.775,1768.08,,-1969.63
241,242,water,1023,1200.71,-550.557,-1058.56,458.498,465.628,557.774,-1401.51,128.324,940.028,408.859,1300.66,1201.04,-4.94977,782.848,1548.46,1824.02,,524.899,-1568.88,,,559.915,,709.053,599.663,-1528.38
242,243,water,1250.2,139.294,-300.578,-148.085,354.156,-504.764,559.698,,898.871,1026.58,450.667,1108.21,1451.47,66.2522,659.704,1771.21,1663.04,734.007,312.624,-1345.68,-1245.88,601.637,753.546,505.891,85.547,72.3234,-2319.09
244,245,water,966.714,,-115.003,1698.82,436.794,628.942,1317.23,-2123.97,712.496,875.38,376.768,1884.09,820.556,25.0024,893.212,1464.38,,143.78,-46.9925,206.369,-1120.73,1158.62,558.938,576.934,-488.095,812.633,-2576.38
245,246,water,1190.51,109.762,-180.448,-92.0729,569.171,558.826,988.69,-1736.53,-2850.28,-1393.71,704.405,1533.57,1499.33,97.3011,932.674,1503.55,,1726.97,264.342,-313.741,1037.87,1553.29,645.213,,1826.33,-638.876,-2477.79
246,247,water,2170.46,5069.4,469.805,4032.08,3490.75,2449.55,,981.573,,1363.27,322.475,698.241,466.233,927.783,907.982,1114.59,1165.75,5200.94,,2619.69,737.287,435.409,307.094,,1701.23,1462.47,923.838
247,248,water,3271.67,3056.11,3035.53,2878.42,,2287.87,2439.22,,2209.04,2608.09,405.268,2234.36,2349.41,,,505.569,776.186,1593.69,2145.78,,1310.36,391.196,,349.786,3968.54,690.996,528.14
248,249,water,6898.56,7689.71,7390.51,6635.1,7222.51,7154.78,6707.32,7382.64,7730.27,7050.4,3759.98,6968.03,6749.56,3789.41,5296.79,619.449,2268.8,7430.81,6704.53,6819.41,,3112.51,3323.88,6327.58,7540.12,6753.67,772.32
249,250,water,6919.33,6994.2,7192.89,6653.75,7061.2,,6698.21,,7114.89,6621.41,,5807.8,5916.17,5894.03,6476.28,463.37,,6993.31,,6207.79,,2604.47,3317.26,,7646.27,,742.587
251,252,forest,7305.17,7750.41,3332.89,7158.51,1117.36,6222.55,4215.14,4832.78,590.311,7684.03,5704.82,6986.52,6000.21,321.396,7547.65,3970.14,,7639.27,3550.66,1132.12,,6752.76,564.31,5806.47,7780.39,1988.16,7666.11
252,253,forest,7487.08,7973.44,7998.51,7926,4104.16,7123.67,7102.15,7758.13,6231.36,,5865.88,3249.07,6181.12,298.113,2787.53,1895.8,6551.58,7873.25,7277.58,7117.95,6963.9,2143.62,798.124,,6673.97,,717.932
253,254,forest,7806.56,,8176,8132.96,1943.21,2040.54,7483.13,7955.62,7292.98,6378.09,6916.54,2548.49,6308.75,300.47,7775.49,1680.94,6975.4,8071.78,3936.86,4494.32,7206.04,2141.55,854.688,5672.15,6590.6,6385.76,632.254
255,256,forest,7255.32,8143.88,8188.69,8061.21,690.441,7814.3,7254.2,,707.585,7339.8,4718.58,,5934.08,316.715,6792.5,1611.43,2959.87,7881.11,5064.87,1453.96,,2879.07,587.301,3153.41,7750.38,2598.21,811.872
256,257,forest,,,7224.77,7512.16,,6548.69,5312.09,6597.77,582.642,,6664.14,,5834.03,317.416,7621.18,2490.52,6382.14,7648.42,1707.89,2201.77,6539.34,4981.24,785.697,5952.57,7845.71,,7237.42
257,258,forest,7144.53,,7114.6,7300.5,5551.79,7496.72,6775.9,7275.65,5301.15,7183.36,6096.14,3616.3,5968.91,319.983,7329.87,1946.64,6163.13,6937.5,5242.72,1073.71,,4905.44,689.221,5814.54,3630.2,,648.033
259,260,forest,7560.53,8085.2,,6707.45,572.399,5955.62,4596.4,4636.62,1290.59,7544.21,1461.02,5370.64,5656.54,303.301,6865.42,1755.35,3667.07,7737.41,,420.425,7266.25,7581.4,952.539,4748.78,,3047.94,7450.18
260,261,forest,7421.44,,7752.96,6987.73,714.142,7619.86,,,693.542,,4790.73,2416.46,6005.99,324.286,6098.96,2123.05,3690.45,7416.94,4620.74,704.791,6275.64,3311.37,640.277,1632.87,7217.46,1863.67,1308.96
261,262,forest,7497.2,8133.01,,8165.8,835.563,5684.98,4766.7,890.907,1078.52,7257.02,6648.71,6203.09,5974.76,,6552.48,,3722.63,7974.22,2881.33,6062.72,7079.9,,,,7757.14,1248.58,899.431
263,264,forest,7295.2,6984.92,1674.64,6351.26,683.689,7108.94,5055.25,,612.863,7162.46,4548.13,2293.73,5649.28,,5974.4,,4879.37,7128.44,4143.74,437.422,5816.03,6700.63,473.878,4692.97,7204.95,2387.06,4382.12
264,265,forest,6969.6,7331.67,2135.11,7489.42,622.341,5557.54,6743.12,,990.114,7592.42,5689.76,6347.95,6451.47,316.277,4959.29,2437.65,4324.26,7586.68,5073.07,,6820.39,6006.17,613.408,,8066.32,1052.77,1154.93
265,266,forest,7284.55,7789.24,6180.92,3960.32,686.769,,1248,4768.54,706.411,,6468.6,6941.96,,295.451,,2692.98,,7533.33,6479.88,851.216,,7312.85,736.027,6215.22,7895.78,1817.82,7312.56
266,267,forest,,7496.92,5108.8,2938.59,594.303,7425.99,2682.52,6795.95,745.332,7758.68,7066.14,,6113.65,,7837.32,2472.95,4515.31,7500.34,,,6414.26,7043.19,867.836,6986.79,8183.76,3977.67,5710.13
267,268,forest,7636.18,7687.67,5723.29,3915.13,1215.75,7196.6,4500.5,4293.74,740.941,6509.8,4276.21,5964.14,5107.8,,7327.33,2641.83,5128.26,7737.68,3672.5,981.275,6769.08,6831.61,645.678,5703.53,7402.11,5001.77,5240.42
270,271,forest,7390.12,7975,8197.05,7829.06,677.629,5096.78,5968.98,3560.85,1035.78,7188.74,6931.81,6617.3,,325.204,6084.66,2070.91,3966.34,7754.6,2850.75,4062.04,6919.79,4414.86,621.229,5901.16,7874.3,,
271,272,forest,7501.6,7956.11,7219.11,7851,634.077,7066.6,7301.23,547.81,955.679,7552.44,,5361.9,6279.17,318.996,7680.33,1748.8,,7974.71,2265.43,4783.73,6774.66,2950.58,574.798,2254.97,7856.46,,798.82
272,273,forest,7485.15,7836.97,6949.61,7743.41,,5842.46,7187.12,7675.5,4171.39,7830.2,6268.73,3178.73,6710.93,307.257,,1995.93,,7807.99,4756.02,5256.68,7019.92,1907.69,858.605,5537.14,7793.42,1709.49,610.812
274,275,forest,7256.36,,7791.61,7291.33,1288.29,,,7326.71,2448.28,5976.9,4390.88,4146.06,4283.67,313.762,,1878.05,5426.82,7643.89,6767.79,,6562.95,2759.79,,6448.62,6358.97,,585.837
275,276,forest,7377.62,,7985.96,3731.66,4643.08,5176.22,6796.61,7964.97,1954.9,7777.29,7654.67,5639.58,5615.37,323.512,7398.53,1790.25,5485.46,7675.53,6781.31,6666.67,6546.18,1689.09,963.764,6970.89,3394.36,,569.442
278,279,forest,7163.62,7621.84,7394.96,7588.34,765.523,7538.02,6894.41,,770.684,7280.53,,5093.23,5742.86,315.313,4984.38,2268.88,,7338.05,4512.76,1273.41,6652.94,,604.463,5028.77,7590.15,786.783,711.54
279,280,forest,6159.59,5330.98,3930.17,,706.353,2187.81,3844.35,3063.08,927.103,6603.49,3853.26,5511.04,5558.11,302.055,6879.71,2366.66,5486.59,6563.04,4211.76,539.287,,3386.55,566.534,,,1258.06,
281,282,forest,7134.77,,1679.88,7548.67,693.411,4465.48,4608.84,862.891,1068.08,6865.38,4821.29,5575.79,5591,303.434,4180.94,2756.45,,7623.19,6709.07,537.534,6507.22,5358.25,602.965,2999.15,7445.87,,1696.91
283,284,forest,7235.75,6595.5,6962.87,8029.44,4297.84,7363.85,6870.63,7338.4,7026.49,6480.91,6676.5,3035.89,,311.675,7570.61,1884.69,6227.64,7619.28,2465.02,1552.5,6767.54,3879.27,674.801,4486.91,2431.08,5304.26,
286,287,forest,7067.52,,2963.04,7928.22,645.774,5331.82,5289.07,819.887,540.085,6631.22,4540.91,4338.24,5266.85,316.27,3152.97,2070.82,4583.07,7682.88,6654.07,488.264,6670.47,6187.88,406.739,2598.97,7129.88,948.937,1168.37
287,288,forest,,,3825.67,3998.37,785.102,4324.34,1747.26,6738.13,712.559,7054.43,4629.52,4949.33,5673.17,310.609,7499.72,3005.67,5438.31,7562.92,5677.31,752.424,6595.59,,634.033,5602.47,7008.65,1582.15,7396.03
288,289,forest,7286.85,7700.74,,7726.82,956.271,7456.73,2718.94,5728.58,953.268,6807.04,4289.73,6199.77,,306.46,7452.46,2505.87,6179.87,7422.61,6375.88,427.828,,4747.95,909.756,2553.51,4377.93,2407.34,
291,292,forest,7682.1,8207.77,7198.73,,6535.87,7900.78,7185.9,7656.17,4126.88,6781,7032.02,4233.25,5216.84,315.986,3814.74,1767.29,6323.09,7823.68,7391.96,6298.54,,,1078.36,5947.7,7074.81,4571.39,633.657
292,293,forest,7042.97,7785.95,7910.06,7832.35,1298.38,,6555.41,,1453.11,7057.27,4354.63,5468.71,4706.56,322.558,5771.42,2203.39,6660.85,7562.74,3770.4,1755.12,6450.88,4227.06,1014.16,6028.22,7561.66,888.562,760.399
293,294,forest,6964.66,7528.45,7608.72,7619.08,854.856,4618.85,6588.51,2470.02,1039.86,6011.91,5429.67,5873.54,5233.31,327.279,4638.77,2051.49,3706.02,7395.35,4291.51,1712.84,6075.49,5563.87,750.087,5033.08,6880.3,790.432,832.277
294,295,forest,6836.68,7613.92,7832.41,7406.98,1368.94,7478.06,6465.78,7165.47,,,4978.08,6472.79,2781.53,325.969,7392.24,1805.92,4992.37,7406.57,,7058.73,,3680.86,984.484,6124.72,6170.89,5384.27,495.988
296,297,forest,7163.06,6697.48,2241.73,6824.39,963.989,4669.63,4516.82,2398.67,1484.37,7087.88,,5913.68,6077.27,,4345.42,1807.59,,,4387.68,697.491,,4154.42,621.952,4506.96,7663.26,1332.11,6734.54
297,298,forest,7244.76,,7973.21,7808,950.512,4333.58,6248.31,5470.7,,7145.68,5208.63,6633.96,5603.63,324.585,6340.79,3366.11,4551.47,7636.93,,5691.64,6719.04,5876.18,950.823,6270.09,8002.22,701.404,702.539
298,299,forest,7187.73,7916.16,8047.03,7930.62,4058.27,,6467.74,7258.44,6266.29,6705.77,6519.8,4991.99,,311.542,6913.43,1801.02,5920.95,7619.98,6954.69,6112.01,6814.94,3459.62,957.425,,5004.12,5820.43,805.635
299,300,forest,7164.69,7697.83,7836.85,7759.17,2482.18,4719.8,5664.8,7499.09,1656.6,7373.16,2640.36,7473.96,5869.27,318.882,7521.56,,6290.25,7584.78,6611.57,4429.74,6594.1,2360.59,673.855,6281.34,1217.62,2807.3,582.868
300,301,forest,7084.95,6702.4,5964.08,6820.89,6631.83,5640.37,6420.94,7215.38,1011.08,7295.04,7261.41,,6126.49,318.631,7704.43,1729.28,5986.33,7160.08,4425.08,3619.87,5391.08,1355.2,856.94,5192.2,3289.45,1688.43,512.647
301,302,forest,7387.58,7600.84,1204.81,7637.77,823.764,4365.34,3377.68,,1567.61,7453.54,,5705.41,6230.5,306.435,,1743.79,5753.75,7403.59,4867.77,3640.9,,6695.43,804.916,2541.73,7592.57,1568.07,4279.25
302,303,forest,6883.9,7216.15,2549.21,7363.57,724.381,7245.07,7009.14,,618.521,7198.88,4977.05,2063.49,5869.36,,4669.64,1803.4,3405.65,7153.26,4142.07,679.473,5502.34,3612.42,507.693,4234.04,5831.92,1035.27,922.432
303,304,forest,6427.62,6850.19,2406.96,6119.6,761.055,5551.3,6945.38,606.7,1059.7,7602.51,7415.46,,6046.41,305.44,4141.53,2623.49,4637.33,7610.01,5328,855.435,,4524.27,599.329,2192.71,8039.84,1101.36,861.655
304,305,forest,7230.41,,8232.26,,5741.21,4788.24,6856.02,7831.41,986.453,7520.33,7516.24,5796.13,5991.39,320.538,7823.92,1956.07,6110.29,7774.61,5942.27,,6777.53,1061.98,950.157,6992.04,2653.16,1870.68,586.856
305,306,forest,7625.15,8062.23,7846.27,,4372.23,6523.69,7368.3,8066.58,5742.11,7886.36,6765.51,3469.96,6610.55,318.135,8021.92,2211.24,6284.09,7874.19,,4665.22,6970.31,1497.03,786.364,6789.75,8318.86,,601.478
306,307,forest,7138.46,7504.84,7644.49,7619.47,603.793,6603.58,5564.08,1276.21,,6828.56,6659.07,4421.4,5783.56,325.428,6203.48,1863.72,3338.55,7716.42,2578.05,3966.16,,,557.28,3751.41,7162.18,794.133,856.711
307,308,forest,7464.71,7585.39,7603.31,7530.13,535.413,7562.48,4474.96,,1632.25,7288.14,2735.94,6112.2,6317.3,,,1966.39,5631.46,7824.79,7094.07,461.352,6974.88,1536.47,667.891,5367.1,7856.8,2400.32,7855.94
308,309,forest,7597.05,8077.33,8211.35,,3976.9,7905.79,7251.57,7897.12,6334.79,3244.41,7038.8,2343.71,6260.18,302.278,7805.89,1969,5591.88,7886.06,4898.19,,7046.48,2251.39,629.532,5771.59,7323.1,,677.062
309,310,forest,7516.37,7581.33,2603.92,7805.78,951.09,7045.91,3172.28,6188.46,567.605,,,7400.91,6107.46,314.771,6970.35,3477.74,5174.03,7765.6,2016.34,763.14,6662.16,7227.32,,,8214.39,2265.27,6677.87
310,311,forest,7271.47,7662.28,4045.25,,652.726,2274.88,4696.75,1516.54,932.276,,4047.77,5949.53,5771.23,303.25,4292,2222.34,,7617.44,5208.11,534.439,6514.11,6841.85,537.027,5175.29,6852.73,1413.96,6183.97
311,312,forest,7492.01,,7977.09,7860.66,3271.08,5820.74,6154.96,7601.23,6361.29,6168.06,7015.68,3038.66,,308.726,7687.72,2212.99,6225.98,7633.49,3088.28,4588.55,6494.15,3083.22,676.843,5287.08,7484.91,6433.16,
312,313,forest,7236.37,8052.17,8045.58,,6114.36,7015.95,,7591.5,6385.54,7269.61,4572.64,4024.97,5597.78,,5398.6,1882.63,5274.16,7602.6,7063.33,6742.97,6803.85,2944.72,806.523,6045.13,3997.4,,908.393
313,314,forest,6975.89,7839.36,7930.19,7265.42,2047.31,4697.36,6572.95,7429.36,6339.73,,,3845.79,5823.57,307.772,7436.76,2097.27,5589,7536.21,4611.03,6838.67,6662.33,3002.14,737.278,5552.11,,1849.36,640.514
314,315,forest,6967.86,6594.94,6394.69,6763.58,3496.85,6814.68,6336,6296.99,,5672.51,6546.45,,5927.72,303.061,7010.63,1799.26,5974.99,6931.22,2077.03,2462.49,5955.13,3287.84,647.781,,5935.96,5089.29,635.569
315,316,forest,7414.64,,7447.19,7483.9,5062.17,6358.47,4680.44,6422.9,3345.37,6897.64,5744.75,4390.4,6096.2,309.313,6906.26,1926.53,6001.86,7511.2,6605.52,6421.8,6339.33,3161.6,998.394,5416.47,7437.8,,806.866
316,317,forest,7104.36,7524.57,7658.63,7233.17,3180.73,5307.4,5777.16,7431.71,1349.7,,,,5113.33,,7616.8,1859.72,6573.79,7514.86,6474.71,,6387.98,4726.12,825.003,,6777.36,1191.26,645.876
317,318,forest,6740.19,,7643.67,3584.6,1384.94,7345.3,6708.24,7574.46,922.107,7072.85,7345.73,6073.18,5270.62,323.906,7626.77,1865.11,5195.86,7343.73,6283.88,6833.77,6282.08,2384.75,751.11,6413.42,,1526.29,449.307
318,319,forest,7144.54,7774.38,4578.97,7719.27,764.466,7151.27,7002.75,1036.2,601.786,7231.09,4590,,5667.43,325.53,4410.32,1631.28,3043.97,7517.69,3377.1,671.657,,4372.02,500.136,5237.74,5119.75,988.164,713.595
319,320,forest,7162.84,7780.71,7886.22,7675.62,,,6525.14,,1534.34,6684.11,5604.5,5454.23,4287.76,328.971,6831.13,1957.31,6829.85,,,2900.9,6349.9,4378.87,835.84,5718.31,4155,,692.442
322,323,forest,7873.24,1717.68,,5653.51,1792.6,,6985.37,7639.23,2930.95,3588.98,678.056,939.643,2153.44,5635.56,1076.63,1049.9,1528.91,7641.83,6340.31,7759.23,5150.5,3960.16,1437.98,,7602.38,520.055,1136.51
323,324,forest,7803.53,1086.81,,8066.31,413.499,6583.2,476.121,641.5,3760.96,,287.278,909.091,626.017,2032.33,345.999,1022.95,,3097.68,2843.51,3550.74,626.097,1774.8,852.93,516.359,8105.44,1094.7,1250.46
324,325,forest,7832.41,1136.3,1131.99,6936.85,347.412,966.986,555.811,1848.32,,,182.996,524.547,522.356,,276.043,1358.9,4996.86,7835.23,2197.36,6667.11,,1177.36,640.931,,,640.184,853.164
325,326,forest,7687.2,,,6319.86,353.166,626.937,6280.25,1115.97,968.137,1060.06,346.17,614.214,346.908,,615.831,2053.37,4168.1,2019.85,6717.37,7697.67,462.494,858.674,1273.33,,7128.58,631.368,569.915
326,327,forest,7110.5,,346.79,7356.77,322.43,712.264,,406.133,2059.74,2810.97,345.133,517.242,391.876,,563.132,1967.08,,7806.34,1306.57,5192.45,868.013,942.187,394.879,331.119,,896.441,682.56
327,328,forest,7416.01,7885.3,686.119,1441.19,5185.04,731.981,6221.88,6185.66,7218.4,,504.626,824.343,519.871,1008.68,289.468,1828.38,3474.86,7713.77,6849.22,8010.77,3991.43,1883.66,606.399,1044.07,7259.41,7035.33,2611.99
328,329,forest,6380.54,713.986,349.919,741.872,488.205,4712.68,285.376,1064.47,2491.33,1655.48,357.636,542.395,396.033,1424.03,1663.38,1976.63,4047.49,2068.55,,2569.59,460.563,1133.32,793.158,,,,599.175
329,330,forest,7845.55,1126.98,328.833,5752.66,1910.14,978.391,6185.1,8264.77,5788.67,7284.46,,,2826.04,6675.16,1129.63,1127.6,3067.22,7707.65,6686.58,8137.15,3966.14,4050.59,911.041,,8239.48,518.534,1344.72
330,331,forest,1468.34,1027.43,360.577,2158.98,370.197,845.577,2384.93,949.085,1082.54,1606.47,317.675,576.8,359.478,1309.03,2440.57,1992.94,,1065.9,5108.9,,416.449,963.532,443.407,310.902,7145.63,745.208,665.963
331,332,forest,6828.69,1407.9,4868.83,1209.18,464.191,7433.39,479.875,2444.2,2578.75,6514.07,339.689,906.196,232.565,3758.34,1479.87,867.35,1504.8,7385.13,6187.54,5808.17,4211.54,2323.28,368.651,,6849.73,,617.483
332,333,forest,7692.63,4926.62,456.306,1298.4,384.826,7592.6,1371.61,522.801,4456.78,4145.93,462.312,1110.58,518.226,1927.05,,2196.49,6714.82,1499.33,2263.12,7555.88,,2288.58,284.093,291.618,2501.59,896.812,494.721
333,334,forest,6640.45,7477.13,3574.09,,452.114,1039.42,1522.71,4520.01,6694.61,7588.13,379.757,537.181,,772.87,146.13,2124.66,3258.38,5740.82,1120.04,1884.51,404.423,913.252,515.815,365.642,7722.96,1882.57,2072.46
334,335,forest,7291.86,4088.03,632.872,535.028,390.009,529.154,1724.6,7171.15,1288.52,3389,317.088,580.229,575.617,651.138,385.559,2200.16,,3229.17,749.591,5745.34,1071.15,,447.448,322.715,8025.07,1087.46,891.031
335,336,forest,7952.59,1036.43,8233.85,,4171.54,8170.45,1650.32,418.645,7722.3,6525.69,303.898,1887.32,1004.97,3342.35,517.666,1017.84,6612.69,7050.95,7372.43,7046.49,469.106,3160.7,992.704,,8185.47,1601.14,2816.55
336,337,forest,7844.88,824.644,589.453,5867.43,1410.53,817.126,7117.8,7676.14,2085.66,1877.2,644.287,1074.79,1315.29,3581.29,2114.03,1237.55,,1843.59,3332.53,6730.11,415.25,2190.1,4484.59,,7843.07,605.434,2042.48
337,338,forest,7528.31,940.951,1228.69,653.343,328.316,7899.25,,545.803,,2246.29,357.014,608.078,323.458,1572.93,1120.82,1032.41,3322.69,4137.43,3033.86,2713.96,2629.45,1473.72,,,7836.77,1022.95,751.852
338,339,forest,7911.4,,751.359,8216.81,3209.62,879.198,5979.81,6875.79,7372.75,2255.71,1423.21,916.387,4736.5,5668.11,716.075,1002.23,6604.18,7933.85,5173.08,,,,901.68,1183.44,,822.78,1148.13
